X,Y,Z
243631.841,1717924.588,402.872
243631.841,1717927.088,400.372
243631.841,1717927.088,402.872
243624.341,1717919.588,405.372
243624.341,1717919.588,407.872
243624.341,1717922.088,405.372
243624.341,1717922.088,407.872
243626.841,1717919.588,405.372
243626.841,1717919.588,407.872
243626.841,1717922.088,405.372
243626.841,1717922.088,407.872
243624.341,1717924.588,405.372
243624.341,1717924.588,407.872
243624.341,1717927.088,405.372
243624.341,1717927.088,407.872
243626.841,1717924.588,405.372
243626.841,1717924.588,407.872
243626.841,1717927.088,405.372
243626.841,1717927.088,407.872
243629.341,1717919.588,405.372
243629.341,1717919.588,407.872
243629.341,1717922.088,405.372
243629.341,1717922.088,407.872
243631.841,1717919.588,405.372
243631.841,1717922.088,405.372
243631.841,1717922.088,407.872
243629.341,1717924.588,405.372
243629.341,1717924.588,407.872
243629.341,1717927.088,405.372
243629.341,1717927.088,407.872
243631.841,1717924.588,405.372
243631.841,1717924.588,407.872
243631.841,1717927.088,405.372
243631.841,1717927.088,407.872
243639.341,1717889.588,402.872
243641.841,1717889.588,402.872
243641.841,1717892.088,402.872
243641.841,1717894.588,402.872
243634.341,1717889.588,405.372
243634.341,1717889.588,407.872
243634.341,1717892.088,405.372
243634.341,1717892.088,407.872
243636.841,1717889.588,405.372
243636.841,1717889.588,407.872
243636.841,1717892.088,405.372
243636.841,1717892.088,407.872
243634.341,1717889.588,410.372
243634.341,1717889.588,412.872
243634.341,1717892.088,410.372
243634.341,1717892.088,412.872
243636.841,1717889.588,410.372
243636.841,1717889.588,412.872
243636.841,1717892.088,410.372
243636.841,1717892.088,412.872
243634.341,1717894.588,405.372
243634.341,1717894.588,407.872
243634.341,1717897.088,405.372
243634.341,1717897.088,407.872
243636.841,1717894.588,405.372
243636.841,1717894.588,407.872
243636.841,1717897.088,405.372
243636.841,1717897.088,407.872
243634.341,1717894.588,410.372
243634.341,1717894.588,412.872
243634.341,1717897.088,410.372
243634.341,1717897.088,412.872
243636.841,1717894.588,410.372
243636.841,1717894.588,412.872
243636.841,1717897.088,410.372
243636.841,1717897.088,412.872
243639.341,1717889.588,405.372
243639.341,1717889.588,407.872
243639.341,1717892.088,405.372
243639.341,1717892.088,407.872
243641.841,1717889.588,405.372
243641.841,1717889.588,407.872
243641.841,1717892.088,405.372
243641.841,1717892.088,407.872
243639.341,1717889.588,410.372
243639.341,1717889.588,412.872
243639.341,1717892.088,410.372
243639.341,1717892.088,412.872
243641.841,1717889.588,410.372
243641.841,1717889.588,412.872
243641.841,1717892.088,410.372
243641.841,1717892.088,412.872
243639.341,1717894.588,405.372
243639.341,1717894.588,407.872
243639.341,1717897.088,405.372
243639.341,1717897.088,407.872
243641.841,1717894.588,405.372
243641.841,1717894.588,407.872
243641.841,1717897.088,405.372
243641.841,1717897.088,407.872
243639.341,1717894.588,410.372
243639.341,1717894.588,412.872
243639.341,1717897.088,410.372
243639.341,1717897.088,412.872
243641.841,1717894.588,410.372
243641.841,1717894.588,412.872
243641.841,1717897.088,410.372
243641.841,1717897.088,412.872
243634.341,1717902.088,402.872
243634.341,1717904.588,402.872
243634.341,1717907.088,400.372
243634.341,1717907.088,402.872
243636.841,1717904.588,402.872
243636.841,1717907.088,402.872
243639.341,1717907.088,402.872
243634.341,1717899.588,405.372
243634.341,1717899.588,407.872
243634.341,1717902.088,405.372
243634.341,1717902.088,407.872
243636.841,1717899.588,405.372
243636.841,1717899.588,407.872
243636.841,1717902.088,405.372
243636.841,1717902.088,407.872
243634.341,1717899.588,410.372
243634.341,1717899.588,412.872
243634.341,1717902.088,410.372
243634.341,1717902.088,412.872
243636.841,1717899.588,410.372
243636.841,1717899.588,412.872
243636.841,1717902.088,410.372
243636.841,1717902.088,412.872
243634.341,1717904.588,405.372
243634.341,1717904.588,407.872
243634.341,1717907.088,405.372
243634.341,1717907.088,407.872
243636.841,1717904.588,405.372
243636.841,1717904.588,407.872
243636.841,1717907.088,405.372
243636.841,1717907.088,407.872
243634.341,1717904.588,410.372
243634.341,1717907.088,410.372
243636.841,1717904.588,410.372
243636.841,1717904.588,412.872
243636.841,1717907.088,410.372
243636.841,1717907.088,412.872
243639.341,1717899.588,405.372
243639.341,1717899.588,407.872
243639.341,1717902.088,405.372
243639.341,1717902.088,407.872
243641.841,1717899.588,405.372
243641.841,1717899.588,407.872
243641.841,1717902.088,405.372
243641.841,1717902.088,407.872
243639.341,1717899.588,410.372
243639.341,1717899.588,412.872
243639.341,1717902.088,410.372
243639.341,1717902.088,412.872
243641.841,1717899.588,410.372
243641.841,1717899.588,412.872
243641.841,1717902.088,410.372
243641.841,1717902.088,412.872
243639.341,1717904.588,405.372
243639.341,1717904.588,407.872
243639.341,1717907.088,405.372
243639.341,1717907.088,407.872
243641.841,1717904.588,405.372
243641.841,1717904.588,407.872
243641.841,1717907.088,405.372
243641.841,1717907.088,407.872
243639.341,1717904.588,410.372
243639.341,1717904.588,412.872
243639.341,1717907.088,410.372
243639.341,1717907.088,412.872
243641.841,1717904.588,410.372
243641.841,1717904.588,412.872
243641.841,1717907.088,410.372
243641.841,1717907.088,412.872
243644.341,1717889.588,402.872
243644.341,1717892.088,402.872
243646.841,1717889.588,402.872
243646.841,1717892.088,402.872
243644.341,1717894.588,402.872
243644.341,1717897.088,402.872
243646.841,1717894.588,402.872
243646.841,1717897.088,402.872
243649.341,1717889.588,400.372
243649.341,1717889.588,402.872
243649.341,1717892.088,400.372
243649.341,1717892.088,402.872
243651.841,1717889.588,400.372
243651.841,1717889.588,402.872
243651.841,1717892.088,400.372
243651.841,1717892.088,402.872
243649.341,1717894.588,402.872
243649.341,1717897.088,402.872
243651.841,1717894.588,400.372
243651.841,1717894.588,402.872
243651.841,1717897.088,400.372
243651.841,1717897.088,402.872
243644.341,1717889.588,405.372
243644.341,1717889.588,407.872
243644.341,1717892.088,405.372
243644.341,1717892.088,407.872
243646.841,1717889.588,405.372
243646.841,1717889.588,407.872
243646.841,1717892.088,405.372
243646.841,1717892.088,407.872
243644.341,1717889.588,410.372
243644.341,1717889.588,412.872
243644.341,1717892.088,410.372
243644.341,1717892.088,412.872
243646.841,1717889.588,410.372
243646.841,1717889.588,412.872
243646.841,1717892.088,410.372
243646.841,1717892.088,412.872
243644.341,1717894.588,405.372
243644.341,1717894.588,407.872
243644.341,1717897.088,405.372
243644.341,1717897.088,407.872
243646.841,1717894.588,405.372
243646.841,1717894.588,407.872
243646.841,1717897.088,405.372
243646.841,1717897.088,407.872
243644.341,1717894.588,410.372
243644.341,1717894.588,412.872
243644.341,1717897.088,410.372
243644.341,1717897.088,412.872
243646.841,1717894.588,410.372
243646.841,1717894.588,412.872
243646.841,1717897.088,410.372
243646.841,1717897.088,412.872
243649.341,1717889.588,405.372
243649.341,1717889.588,407.872
243649.341,1717892.088,405.372
243649.341,1717892.088,407.872
243651.841,1717889.588,405.372
243651.841,1717889.588,407.872
243651.841,1717892.088,405.372
243651.841,1717892.088,407.872
243649.341,1717889.588,410.372
243649.341,1717889.588,412.872
243649.341,1717892.088,410.372
243649.341,1717892.088,412.872
243651.841,1717889.588,410.372
243651.841,1717889.588,412.872
243651.841,1717892.088,410.372
243651.841,1717892.088,412.872
243649.341,1717894.588,405.372
243649.341,1717894.588,407.872
243649.341,1717897.088,405.372
243649.341,1717897.088,407.872
243651.841,1717894.588,405.372
243651.841,1717894.588,407.872
243651.841,1717897.088,405.372
243651.841,1717897.088,407.872
243649.341,1717894.588,410.372
243649.341,1717894.588,412.872
243649.341,1717897.088,410.372
243649.341,1717897.088,412.872
243651.841,1717894.588,410.372
243651.841,1717894.588,412.872
243651.841,1717897.088,410.372
243651.841,1717897.088,412.872
243646.841,1717899.588,402.872
243646.841,1717902.088,402.872
243649.341,1717899.588,402.872
243649.341,1717902.088,402.872
243651.841,1717899.588,402.872
243651.841,1717902.088,402.872
243649.341,1717904.588,402.872
243651.841,1717904.588,402.872
243644.341,1717899.588,405.372
243644.341,1717899.588,407.872
243644.341,1717902.088,405.372
243644.341,1717902.088,407.872
243646.841,1717899.588,405.372
243646.841,1717899.588,407.872
243646.841,1717902.088,405.372
243646.841,1717902.088,407.872
243644.341,1717899.588,410.372
243644.341,1717899.588,412.872
243644.341,1717902.088,410.372
243644.341,1717902.088,412.872
243646.841,1717899.588,410.372
243646.841,1717899.588,412.872
243646.841,1717902.088,410.372
243646.841,1717902.088,412.872
243644.341,1717904.588,405.372
243644.341,1717904.588,407.872
243644.341,1717907.088,405.372
243644.341,1717907.088,407.872
243646.841,1717904.588,405.372
243646.841,1717904.588,407.872
243646.841,1717907.088,405.372
243646.841,1717907.088,407.872
243644.341,1717904.588,410.372
243644.341,1717904.588,412.872
243644.341,1717907.088,410.372
243644.341,1717907.088,412.872
243646.841,1717904.588,410.372
243646.841,1717904.588,412.872
243646.841,1717907.088,410.372
243646.841,1717907.088,412.872
243649.341,1717899.588,405.372
243649.341,1717899.588,407.872
243649.341,1717902.088,405.372
243649.341,1717902.088,407.872
243651.841,1717899.588,405.372
243651.841,1717899.588,407.872
243651.841,1717902.088,405.372
243651.841,1717902.088,407.872
243649.341,1717899.588,410.372
243649.341,1717899.588,412.872
243649.341,1717902.088,410.372
243649.341,1717902.088,412.872
243651.841,1717899.588,410.372
243651.841,1717899.588,412.872
243651.841,1717902.088,410.372
243651.841,1717902.088,412.872
243649.341,1717904.588,405.372
243649.341,1717904.588,407.872
243649.341,1717907.088,405.372
243649.341,1717907.088,407.872
243651.841,1717904.588,405.372
243651.841,1717904.588,407.872
243651.841,1717907.088,405.372
243651.841,1717907.088,407.872
243649.341,1717904.588,410.372
243649.341,1717904.588,412.872
243649.341,1717907.088,410.372
243649.341,1717907.088,412.872
243651.841,1717904.588,410.372
243651.841,1717904.588,412.872
243651.841,1717907.088,410.372
243651.841,1717907.088,412.872
243634.341,1717919.588,392.872
243634.341,1717912.088,397.872
243636.841,1717912.088,397.872
243634.341,1717909.588,400.372
243634.341,1717909.588,402.872
243634.341,1717912.088,400.372
243634.341,1717912.088,402.872
243636.841,1717909.588,400.372
243636.841,1717909.588,402.872
243636.841,1717912.088,400.372
243636.841,1717912.088,402.872
243634.341,1717914.588,395.372
243634.341,1717914.588,397.872
243634.341,1717917.088,395.372
243634.341,1717917.088,397.872
243636.841,1717914.588,397.872
243636.841,1717917.088,395.372
243636.841,1717917.088,397.872
243634.341,1717914.588,400.372
243634.341,1717914.588,402.872
243634.341,1717917.088,400.372
243634.341,1717917.088,402.872
243636.841,1717914.588,400.372
243636.841,1717914.588,402.872
243636.841,1717917.088,400.372
243636.841,1717917.088,402.872
243639.341,1717909.588,400.372
243639.341,1717909.588,402.872
243639.341,1717912.088,400.372
243639.341,1717912.088,402.872
243641.841,1717909.588,402.872
243641.841,1717912.088,400.372
243641.841,1717912.088,402.872
243639.341,1717914.588,397.872
243639.341,1717917.088,397.872
243641.841,1717917.088,397.872
243639.341,1717914.588,400.372
243639.341,1717914.588,402.872
243639.341,1717917.088,400.372
243639.341,1717917.088,402.872
243641.841,1717914.588,400.372
243641.841,1717914.588,402.872
243641.841,1717917.088,400.372
243641.841,1717917.088,402.872
243634.341,1717909.588,405.372
243634.341,1717909.588,407.872
243634.341,1717912.088,405.372
243634.341,1717912.088,407.872
243636.841,1717909.588,405.372
243636.841,1717909.588,407.872
243636.841,1717912.088,405.372
243636.841,1717912.088,407.872
243634.341,1717909.588,410.372
243634.341,1717912.088,410.372
243636.841,1717909.588,410.372
243636.841,1717912.088,410.372
243634.341,1717914.588,405.372
243634.341,1717914.588,407.872
243634.341,1717917.088,405.372
243634.341,1717917.088,407.872
243636.841,1717914.588,405.372
243636.841,1717914.588,407.872
243636.841,1717917.088,405.372
243636.841,1717917.088,407.872
243636.841,1717914.588,410.372
243639.341,1717909.588,405.372
243639.341,1717909.588,407.872
243639.341,1717912.088,405.372
243639.341,1717912.088,407.872
243641.841,1717909.588,405.372
243641.841,1717909.588,407.872
243641.841,1717912.088,405.372
243641.841,1717912.088,407.872
243639.341,1717909.588,410.372
243639.341,1717909.588,412.872
243639.341,1717912.088,410.372
243641.841,1717909.588,410.372
243641.841,1717909.588,412.872
243641.841,1717912.088,410.372
243641.841,1717912.088,412.872
243639.341,1717914.588,405.372
243639.341,1717914.588,407.872
243639.341,1717917.088,405.372
243639.341,1717917.088,407.872
243641.841,1717914.588,405.372
243641.841,1717914.588,407.872
243641.841,1717917.088,405.372
243641.841,1717917.088,407.872
243639.341,1717914.588,410.372
243639.341,1717917.088,410.372
243641.841,1717914.588,410.372
243641.841,1717914.588,412.872
243641.841,1717917.088,410.372
243634.341,1717919.588,395.372
243634.341,1717919.588,397.872
243634.341,1717922.088,395.372
243634.341,1717922.088,397.872
243636.841,1717919.588,395.372
243636.841,1717919.588,397.872
243636.841,1717922.088,395.372
243636.841,1717922.088,397.872
243634.341,1717919.588,400.372
243634.341,1717919.588,402.872
243634.341,1717922.088,400.372
243634.341,1717922.088,402.872
243636.841,1717919.588,400.372
243636.841,1717919.588,402.872
243636.841,1717922.088,400.372
243636.841,1717922.088,402.872
243634.341,1717924.588,395.372
243634.341,1717924.588,397.872
243634.341,1717927.088,395.372
243634.341,1717927.088,397.872
243636.841,1717924.588,395.372
243636.841,1717924.588,397.872
243636.841,1717927.088,395.372
243636.841,1717927.088,397.872
243634.341,1717924.588,400.372
243634.341,1717924.588,402.872
243634.341,1717927.088,400.372
243634.341,1717927.088,402.872
243636.841,1717924.588,400.372
243636.841,1717924.588,402.872
243636.841,1717927.088,400.372
243636.841,1717927.088,402.872
243639.341,1717919.588,395.372
243639.341,1717919.588,397.872
243639.341,1717922.088,395.372
243639.341,1717922.088,397.872
243641.841,1717919.588,397.872
243641.841,1717922.088,397.872
243639.341,1717919.588,400.372
243639.341,1717919.588,402.872
243639.341,1717922.088,400.372
243639.341,1717922.088,402.872
243641.841,1717919.588,400.372
243641.841,1717919.588,402.872
243641.841,1717922.088,400.372
243641.841,1717922.088,402.872
243639.341,1717924.588,395.372
243639.341,1717924.588,397.872
243639.341,1717927.088,395.372
243639.341,1717927.088,397.872
243641.841,1717924.588,397.872
243641.841,1717927.088,397.872
243639.341,1717924.588,400.372
243639.341,1717924.588,402.872
243639.341,1717927.088,400.372
243639.341,1717927.088,402.872
243641.841,1717924.588,400.372
243641.841,1717924.588,402.872
243641.841,1717927.088,400.372
243641.841,1717927.088,402.872
243634.341,1717919.588,405.372
243634.341,1717919.588,407.872
243634.341,1717922.088,405.372
243636.841,1717919.588,405.372
243636.841,1717919.588,407.872
243636.841,1717922.088,405.372
243636.841,1717922.088,407.872
243634.341,1717924.588,405.372
243634.341,1717924.588,407.872
243634.341,1717927.088,405.372
243634.341,1717927.088,407.872
243636.841,1717924.588,405.372
243636.841,1717924.588,407.872
243636.841,1717927.088,405.372
243636.841,1717927.088,407.872
243639.341,1717919.588,405.372
243639.341,1717919.588,407.872
243639.341,1717922.088,405.372
243639.341,1717922.088,407.872
243641.841,1717919.588,405.372
243641.841,1717919.588,407.872
243641.841,1717922.088,405.372
243641.841,1717922.088,407.872
243639.341,1717919.588,410.372
243639.341,1717922.088,410.372
243641.841,1717919.588,410.372
243641.841,1717922.088,410.372
243639.341,1717924.588,405.372
243639.341,1717924.588,407.872
243639.341,1717927.088,405.372
243639.341,1717927.088,407.872
243641.841,1717924.588,405.372
243641.841,1717924.588,407.872
243641.841,1717927.088,405.372
243641.841,1717927.088,407.872
243641.841,1717924.588,410.372
243641.841,1717927.088,410.372
243644.341,1717909.588,402.872
